,name,price_elasticity,price_mean,quantity_mean,intercept,slope,rsquared,p_value
0,"12 MacBook (Mid 2017, Silver)",-65.11559512195112,1295.9900000000002,0.38461538461538464,25.429075046904266,-0.019324577861163192,0.19602734663710242,0.023507530156049908
1,ASUS VivoBook Max X541SA 15.6Inch Laptop Intel Pentium 4GB Memory 500GB HD Matte IMR X541SA-PD0703X,-16.03964282551349,299.72076923076924,0.5384615384615384,9.175192290661107,-0.028815923482265395,0.2819843940764546,0.005250641388820534
2,Acer 15.6 Chromebook CB5-571-C4G4,-8.432544834503743,242.47923076923078,0.7692307692307693,7.25580371884903,-0.02675104555982191,0.16164455764448704,0.04174314582751692
3,"Apple MacBook Pro MLUQ2LL/A 13.3 Notebook - Intel Core i5 Dual-core (2 Core) 2 GHz - 8 GB LPDDR3 - 256 GB SSD - Mac OS X 10.12 Sierra - 2560 x 1600 - In-plane Switching (IPS) Technology - Silver""",-6.0186422268123305,1224.221153846154,0.6923076923076923,4.859060003177765,-0.0034035944386186486,0.2364643085505378,0.011773567938400733
4,"Dell - Inspiron 15.6 Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB + 8GB Hybrid Hard Drive - Red""",-23.203536935704452,790.759230769231,1.3076923076923077,31.65077906976735,-0.0383720930232557,0.32783924136373854,0.0022368944081458246
5,"Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",-68.16572340178313,795.509230769231,0.38461538461538464,26.602201308378117,-0.032956985173397936,0.5103117989032799,4.145518656426402e-05
6,"Lenovo - 100S-14IBR 14 Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Navy blue""",-6.049398683846632,209.66307692307691,0.9615384615384616,6.778267965237146,-0.027743223027451698,0.27766734233407186,0.005677360674344014
